[2019/10/15 - 19:37:32] Yousha (ID: 0 | SQL ID: 2156 | Level: 10 | IP: 182.182.194.207) has logged in.
[2019/11/7 - 4:50:32] Chan (ID: 8 | SQL ID: 4095 | Level: 6 | IP: 70.117.138.80) has timed out.
[2019/11/7 - 4:51:22] Ryan_Bang (ID: 2 | SQL ID: 3531 | Level: 30 | IP: 112.203.49.155) has disconnected.
[2019/11/7 - 4:57:27] Sophy_Ortodox (ID: 3 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 4:58:09] Sophy_Ortodox (ID: 3 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 4:58:27] Edward_Mojo (ID: 0 | SQL ID: 4059 | Level: 3 | IP: 101.53.247.31) has disconnected.
[2019/11/7 - 4:58:46] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 4:59:31] Sophy_Ortodox (ID: 0 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:01:21] Sophy_Ortodox (ID: 0 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 5:02:11] Sophy_Ortodox (ID: 0 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:02:22] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 5:02:32] Juls_Velasco (ID: 3 | SQL ID: 3068 | Level: 2 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:02:37] Sophy_Ortodox (ID: 0 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has timed out.
[2019/11/7 - 5:04:36] Brussko_Brown (ID: 0 | SQL ID: 1880 | Level: 7 | IP: 112.198.75.217) has logged in.
[2019/11/7 - 5:13:09] Kent_Bruce (ID: 2 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:13:39] Juls_Velasco (ID: 3 | SQL ID: 3068 | Level: 2 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 5:13:53] Kent_Bruce (ID: 2 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 5:14:17] Juls_Velasco (ID: 2 | SQL ID: 3068 | Level: 2 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:14:24] Kent_Bruce (ID: 3 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:16:23] Jax_Winterfield (ID: 4 | SQL ID: 3050 | Level: 34 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:18:36] Alex_Murphy (ID: 6 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:20:56] Uzi_Slade (ID: 7 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:21:08] Sophy_Ortodox (ID: 8 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:22:14] Sophy_Ortodox (ID: 8 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 5:22:30] Mark_Winterfield (ID: 8 | SQL ID: 2882 | Level: 23 | IP: 120.29.77.46) has logged in.
[2019/11/7 - 5:22:39] Sophy_Ortodox (ID: 9 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:23:41] Sophy_Ortodox (ID: 9 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 5:23:55] Alex_Murphy (ID: 6 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 5:25:10] Uzi_Slade (ID: 7 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 5:25:24] Alex_Murphy (ID: 7 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:26:07] Alex_Murphy (ID: 7 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 5:26:43] Juls_Velasco (ID: 2 | SQL ID: 3068 | Level: 2 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 5:26:53] Alex_Murphy (ID: 6 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:28:09] Uzi_Slade (ID: 2 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:28:58] Alex_Murphy (ID: 6 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has timed out.
[2019/11/7 - 5:29:24] Sean_Mello (ID: 7 | SQL ID: 3470 | Level: 45 | IP: 49.145.207.190) has logged in.
[2019/11/7 - 5:29:34] Kent_Bruce (ID: 3 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 5:30:11] Kent_Bruce (ID: 3 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:30:45] Alex_Murphy (ID: 9 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:31:24] Uzi_Slade (ID: 2 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 5:32:22] Sophy_Ortodox (ID: 2 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:32:34] Uzi_Slade (ID: 6 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:32:44] Dai (ID: 10 | SQL ID: 1427 | Level: 38 | IP: 152.32.98.215) has logged in.
[2019/11/7 - 5:33:41] Sean_Mello (ID: 7 | SQL ID: 3470 | Level: 45 | IP: 49.145.207.190) has disconnected.
[2019/11/7 - 5:33:49] Alex_Murphy (ID: 9 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 5:34:19] Alex_Murphy (ID: 7 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:34:30] Sophy_Ortodox (ID: 2 | SQL ID: 1499 | Level: 10 | IP: 49.145.193.236) has timed out.
[2019/11/7 - 5:35:31] Uzi_Slade (ID: 6 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has timed out.
[2019/11/7 - 5:35:37] Dai_Aizukotetsu (ID: 10 | SQL ID: 1427 | Level: 38 | IP: 152.32.98.215) has disconnected.
[2019/11/7 - 5:36:06] Uzi_Slade (ID: 2 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:36:50] Kent_Bruce (ID: 3 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 5:37:13] Alex_Murphy (ID: 7 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 5:37:34] Kent_Bruce (ID: 3 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:37:43] Alex_Murphy (ID: 6 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:37:59] James_Darko (ID: 7 | SQL ID: 3570 | Level: 27 | IP: 213.57.155.250) has logged in.
[2019/11/7 - 5:38:28] Sean_Mello (ID: 9 | SQL ID: 3470 | Level: 45 | IP: 49.145.207.190) has logged in.
[2019/11/7 - 5:39:49] Sean_Mello (ID: 9 | SQL ID: 3470 | Level: 45 | IP: 49.145.207.190) has disconnected.
[2019/11/7 - 5:40:20] Brussko_Brown (ID: 0 | SQL ID: 1880 | Level: 7 | IP: 112.198.75.217) has disconnected.
[2019/11/7 - 5:41:23] Alex_Murphy (ID: 6 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 5:41:51] Alex_Murphy (ID: 0 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:42:13] Uzi_Slade (ID: 2 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 5:43:35] Jax_Winterfield (ID: 4 | SQL ID: 3050 | Level: 34 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 5:44:09] Alex_Murphy (ID: 0 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has been kicked/banned.
[2019/11/7 - 5:44:18] Jax_Winterfield (ID: 2 | SQL ID: 3050 | Level: 34 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:44:22] Uzi_Slade (ID: 4 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:44:52] Alex_Murphy (ID: 6 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 5:45:04] Jax_Winterfield (ID: 2 | SQL ID: 3050 | Level: 34 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 5:45:37] Jax_Winterfield (ID: 0 | SQL ID: 3050 | Level: 34 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:47:19] Alex_Murphy (ID: 6 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 5:47:30] Sean_Mello (ID: 9 | SQL ID: 3470 | Level: 45 | IP: 49.145.207.190) has logged in.
[2019/11/7 - 5:48:29] Juls_Velasco (ID: 2 | SQL ID: 3068 | Level: 2 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:49:03] Sean_Mello (ID: 9 | SQL ID: 3470 | Level: 45 | IP: 49.145.207.190) has disconnected.
[2019/11/7 - 5:56:15] Uzi_Slade (ID: 4 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 5:57:04] Uzi_Slade (ID: 4 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 5:59:41] Sherwood_K._Demon (ID: 9 | SQL ID: 1081 | Level: 29 | IP: 112.202.193.186) has logged in.
[2019/11/7 - 6:01:05] Alex_Murphy (ID: 6 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 6:01:59] James_Darko (ID: 7 | SQL ID: 3570 | Level: 27 | IP: 213.57.155.250) has disconnected.
[2019/11/7 - 6:02:18] Jax_Winterfield (ID: 0 | SQL ID: 3050 | Level: 34 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:02:52] Jax (ID: 0 | SQL ID: 4109 | Level: 1 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:04:00] Alex_Murphy (ID: 6 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 6:06:49] Jax (ID: 0 | SQL ID: 4109 | Level: 1 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:06:50] Sherlock_King_Demon (ID: 6 | SQL ID: 1097 | Level: 32 | IP: 112.202.193.186) has logged in.
[2019/11/7 - 6:07:23] Jax (ID: 7 | SQL ID: 4109 | Level: 1 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:08:42] Alex_Murphy (ID: 10 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 6:10:33] Jax (ID: 7 | SQL ID: 4109 | Level: 1 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:10:54] Juls_Velasco (ID: 2 | SQL ID: 3068 | Level: 2 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:11:12] Alex_Murphy (ID: 10 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has timed out.
[2019/11/7 - 6:11:22] Jax (ID: 0 | SQL ID: 4109 | Level: 1 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:11:31] Juls_Velasco (ID: 7 | SQL ID: 3068 | Level: 2 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:11:43] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 6:13:00] Kent_Bruce (ID: 3 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:13:33] Kent_Bruce (ID: 3 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:19:42] Charles (ID: 1 | SQL ID: 4098 | Level: 1 | IP: 184.64.103.165) has timed out.
[2019/11/7 - 6:19:59] Darvin (ID: 1 | SQL ID: 3854 | Level: 20 | IP: 39.38.50.53) has logged in.
[2019/11/7 - 6:20:01] Uzi_Slade (ID: 4 | SQL ID: 4145 | Level: 1 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:20:04] Kent_Bruce (ID: 3 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:20:35] Kent_Bruce (ID: 3 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:20:36] James_Charles (ID: 4 | SQL ID: 2196 | Level: 11 | IP: 184.64.103.165) has logged in.
[2019/11/7 - 6:20:40] Tony_Painter (ID: 10 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:21:43] Tony_Painter (ID: 10 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has been kicked/banned.
[2019/11/7 - 6:22:18] Tony_Painter (ID: 10 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:23:49] Sherwood_K._Demon (ID: 9 | SQL ID: 1081 | Level: 29 | IP: 112.202.193.186) has been kicked/banned.
[2019/11/7 - 6:24:30] Sherwood_K._Demon (ID: 9 | SQL ID: 1081 | Level: 29 | IP: 112.202.193.186) has logged in.
[2019/11/7 - 6:25:07] Tony_Painter (ID: 10 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:25:40] Tony_Painter (ID: 10 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:26:07] Juls_Velasco (ID: 7 | SQL ID: 3068 | Level: 2 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:27:34] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 6:28:32] Mark_Winterfield (ID: 8 | SQL ID: 2882 | Level: 23 | IP: 120.29.77.46) has disconnected.
[2019/11/7 - 6:28:45] Tony_Painter (ID: 10 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has timed out.
[2019/11/7 - 6:29:07] Kuro_Tsutake (ID: 7 | SQL ID: 3262 | Level: 3 | IP: 112.203.99.91) has logged in.
[2019/11/7 - 6:29:09] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 6:29:20] Tony_Painter (ID: 8 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:29:53] Mark_Winterfield (ID: 10 | SQL ID: 2882 | Level: 23 | IP: 120.29.77.46) has logged in.
[2019/11/7 - 6:30:10] Tony_Painter (ID: 8 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:30:46] Tony_Painter (ID: 8 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:31:53] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has been kicked/banned.
[2019/11/7 - 6:32:36] Grant_Gustin (ID: 11 | SQL ID: 1455 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 6:34:05] Kuro_Tsutake (ID: 7 | SQL ID: 3262 | Level: 3 | IP: 112.203.99.91) has timed out.
[2019/11/7 - 6:34:07] Mark_Winterfield (ID: 10 | SQL ID: 2882 | Level: 23 | IP: 120.29.77.46) has disconnected.
[2019/11/7 - 6:34:08] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 6:34:13] Kuro_Tsutake (ID: 7 | SQL ID: 3262 | Level: 3 | IP: 112.203.99.91) has logged in.
[2019/11/7 - 6:34:50] Daisuki_Miyazaki (ID: 10 | SQL ID: 4147 | Level: 1 | IP: 120.29.77.46) has logged in.
[2019/11/7 - 6:35:19] Kent_Bruce (ID: 3 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:35:45] Kuro_Tsutake (ID: 7 | SQL ID: 3262 | Level: 3 | IP: 112.203.99.91) has timed out.
[2019/11/7 - 6:36:05] Kuro_Tsutake (ID: 3 | SQL ID: 3262 | Level: 3 | IP: 112.203.99.91) has logged in.
[2019/11/7 - 6:36:30] Kent_Bruce (ID: 7 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:38:04] Kent_Bruce (ID: 7 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:38:38] Kent_Bruce (ID: 7 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:40:21] Kent_Bruce (ID: 7 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:40:44] James_Charles (ID: 4 | SQL ID: 2196 | Level: 11 | IP: 184.64.103.165) has disconnected.
[2019/11/7 - 6:40:51] Kent_Bruce (ID: 7 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:41:24] Natsu_Dragneel (ID: 4 | SQL ID: 3997 | Level: 5 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:41:50] Charles (ID: 12 | SQL ID: 4098 | Level: 1 | IP: 184.64.103.165) has logged in.
[2019/11/7 - 6:42:06] Jax (ID: 0 | SQL ID: 4109 | Level: 1 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:42:26] Natsu_Dragneel (ID: 4 | SQL ID: 3997 | Level: 5 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:42:42] Jax_Winterfield (ID: 0 | SQL ID: 3050 | Level: 34 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:43:04] Natsu_Dragneel (ID: 4 | SQL ID: 3997 | Level: 5 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:44:42] Natsu_Dragneel (ID: 4 | SQL ID: 3997 | Level: 5 | IP: 175.158.233.143) has timed out.
[2019/11/7 - 6:47:20] Natsu_Dragneel (ID: 4 | SQL ID: 3997 | Level: 5 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:47:31] Kent_Bruce (ID: 7 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 6:48:09] Kyoshiro_Hanako (ID: 6 | SQL ID: 1097 | Level: 32 | IP: 112.202.193.186) has disconnected.
[2019/11/7 - 6:48:32] Eyan_De_Blackwood (ID: 6 | SQL ID: 4148 | Level: 1 | IP: 112.203.49.155) has logged in.
[2019/11/7 - 6:48:54] Kent_Bruce (ID: 7 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 6:50:08] Nir_Francis (ID: 13 | SQL ID: 188 | Level: 16 | IP: 45.118.61.157) has logged in.
[2019/11/7 - 6:51:49] Kuro_Tsutake (ID: 3 | SQL ID: 3262 | Level: 3 | IP: 112.203.99.91) has been kicked/banned.
[2019/11/7 - 6:52:22] Sherwood_K._Demon (ID: 9 | SQL ID: 1081 | Level: 29 | IP: 112.202.193.186) has been kicked/banned.
[2019/11/7 - 6:52:27] Kuro_Tsutake (ID: 3 | SQL ID: 3262 | Level: 3 | IP: 112.203.99.91) has logged in.
[2019/11/7 - 6:56:03] Ben_Dover (ID: 9 | SQL ID: 4017 | Level: 19 | IP: 112.203.49.155) has logged in.
[2019/11/7 - 6:56:34] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 6:57:08] Eyan_De_Blackwood (ID: 6 | SQL ID: 4148 | Level: 1 | IP: 112.203.49.155) has disconnected.
[2019/11/7 - 6:57:11] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 6:57:32] Sherwood_K._Demon (ID: 6 | SQL ID: 1081 | Level: 29 | IP: 112.202.193.186) has logged in.
[2019/11/7 - 6:57:43] Ryan_Bang (ID: 14 | SQL ID: 3531 | Level: 30 | IP: 112.203.49.155) has logged in.
[2019/11/7 - 6:58:32] Sherwood_K._Demon (ID: 6 | SQL ID: 1081 | Level: 29 | IP: 112.202.193.186) has disconnected.
[2019/11/7 - 6:59:03] Grant_Gustin (ID: 11 | SQL ID: 1455 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 6:59:34] Grant_Gustin (ID: 6 | SQL ID: 1455 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 7:00:28] Natsu_Dragneel (ID: 4 | SQL ID: 3997 | Level: 5 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 7:01:29] Fredy (ID: 4 | SQL ID: 3642 | Level: 69 | IP: 119.160.65.144) has logged in.
[2019/11/7 - 7:05:07] Fredy (ID: 4 | SQL ID: 3642 | Level: 69 | IP: 119.160.65.144) has timed out.
[2019/11/7 - 7:05:26] Grant_Gustin (ID: 6 | SQL ID: 1455 | Level: 6 | IP: 49.145.193.236) has timed out.
[2019/11/7 - 7:05:58] Kent_Bruce (ID: 7 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 7:07:24] Kent_Bruce (ID: 4 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 7:11:14] Charles (ID: 12 | SQL ID: 4098 | Level: 1 | IP: 184.64.103.165) has disconnected.
[2019/11/7 - 7:11:48] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 7:12:25] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 7:15:03] Nir_Francis (ID: 13 | SQL ID: 188 | Level: 16 | IP: 45.118.61.157) has disconnected.
[2019/11/7 - 7:15:18] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has timed out.
[2019/11/7 - 7:16:39] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 7:16:47] Scorpion (ID: 6 | SQL ID: 85 | Level: 2 | IP: 45.118.61.157) has logged in.
[2019/11/7 - 7:18:20] Daisuki_Miyazaki (ID: 10 | SQL ID: 4147 | Level: 1 | IP: 120.29.77.46) has disconnected.
[2019/11/7 - 7:19:05] Mark_Winterfield (ID: 7 | SQL ID: 2882 | Level: 23 | IP: 120.29.77.46) has logged in.
[2019/11/7 - 7:20:48] Kuro_Tsutake (ID: 3 | SQL ID: 3262 | Level: 3 | IP: 112.203.99.91) has been kicked/banned.
[2019/11/7 - 7:21:24] Kuro_Tsutake (ID: 3 | SQL ID: 3262 | Level: 3 | IP: 112.203.99.91) has logged in.
[2019/11/7 - 7:21:32] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 7:22:13] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 7:23:03] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 7:23:41] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 7:25:18] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 7:25:48] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 7:27:15] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 7:27:33] Darvin (ID: 1 | SQL ID: 3854 | Level: 20 | IP: 39.38.50.53) has disconnected.
[2019/11/7 - 7:27:50] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 7:28:26] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 7:29:01] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 7:29:08] Tony_Painter (ID: 8 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 7:29:57] Tony_Painter (ID: 1 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 7:30:43] Brussko_Brown (ID: 8 | SQL ID: 1880 | Level: 7 | IP: 112.198.75.217) has logged in.
[2019/11/7 - 7:30:48] Tony_Painter (ID: 1 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 7:31:27] Tony_Painter (ID: 1 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 7:32:58] Edward_Mojo (ID: 10 | SQL ID: 4059 | Level: 3 | IP: 101.53.247.31) has logged in.
[2019/11/7 - 7:33:28] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 7:33:34] Kent_Bruce (ID: 4 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 7:33:58] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 7:34:06] Kent_Bruce (ID: 4 | SQL ID: 3933 | Level: 9 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 7:35:19] Tony_Painter (ID: 1 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has disconnected.
[2019/11/7 - 7:35:53] Tony_Painter (ID: 1 | SQL ID: 3918 | Level: 5 | IP: 175.158.233.143) has logged in.
[2019/11/7 - 7:38:09] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 7:39:14] Brussko_Brown (ID: 8 | SQL ID: 1880 | Level: 7 | IP: 112.198.75.217) has disconnected.
[2019/11/7 - 7:39:19] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 7:40:03] Brussko_Brown (ID: 8 | SQL ID: 1880 | Level: 7 | IP: 112.198.75.217) has logged in.
[2019/11/7 - 7:40:16] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has disconnected.
[2019/11/7 - 7:40:42] Alex_Murphy (ID: 2 | SQL ID: 3824 | Level: 6 | IP: 49.145.193.236) has logged in.
[2019/11/7 - 7:41:57] Kuro_Tsutake (ID: 3 | SQL ID: 3262 | Level: 3 | IP: 112.203.99.91) has disconnected.
[2019/11/7 - 7:43:00] Brussko_Brown (ID: 8 | SQL ID: 1880 | Level: 7 | IP: 112.198.75.217) has disconnected.
